"","car.id","time.arrived"
"9747","20153727043745-688","2015-09-27 16:37:00"
"9748","20153727053754-806","2015-06-27 17:37:00"
"9749","20153727063739-579","2015-08-27 06:37:00"
"9750","20153727093724-440","2015-09-27 21:37:00"
"9751","20153727093729-656","2015-06-27 21:37:00"
"9752","20153727113719-945","2015-08-27 11:37:00"
"9753","20153728013721-249","2015-06-28 13:37:00"
"9754","20153728023714-421","2015-07-28 02:37:00"
"9755","20153728023732-586","2015-09-28 14:37:00"
"9756","20153728033704-530","2015-10-28 15:37:00"
"9757","20153728063706-624","2015-06-28 06:37:00"
"9758","20153728063732-924","2015-07-28 06:37:00"
"9759","20153728073721-430","2015-08-28 07:37:00"
"9760","20153728113707-548","2015-10-28 11:37:00"
"9761","20153728123701-400","2015-11-28 12:37:00"
"9762","20153729013759-535","2015-07-29 01:37:00"
"9763","20153729063721-795","2015-06-29 06:37:00"
"9764","20153729063729-602","2015-06-29 06:37:00"
"9765","20153729073710-629","2015-07-29 07:37:00"
"9766","20153729073712-433","2015-11-29 07:37:00"
"9767","20153729073721-666","2015-07-29 07:37:00"
"9768","20153729093742-70","2015-07-29 09:37:00"
"9769","20153730013710-947","2015-07-30 13:37:00"
"9770","20153730013733-766","2015-06-30 13:37:00"
"9771","20153730043729-348","2015-05-30 04:37:00"
"9772","20153730043735-122","2015-07-30 16:37:00"
"9773","20153730063709-466","2015-07-30 18:37:00"
"9774","20153730063725-217","2015-08-30 06:37:00"
"9775","20153730073704-350","2015-08-30 07:37:00"
"9776","20153730073739-621","2015-06-30 07:37:00"
"9777","20153730083758-789","2015-09-30 08:37:00"
"9778","20153730093759-512","2015-09-30 09:37:00"
"9779","20153730113759-10","2015-05-30 11:37:00"
"9780","20153730123713-648","2015-06-30 12:37:00"
"9781","20153731033739-510","2015-07-31 15:37:00"
"9782","20153731043749-62","2015-07-31 04:37:00"
"9783","20153731083734-496","2015-07-31 08:37:00"
"9784","20153731093738-268","2015-07-31 09:37:00"
"9785","20153731113748-614","2015-08-31 11:37:00"
"9786","20153731123756-284","2015-07-31 12:37:00"
"9787","20153801033808-197","2015-09-01 15:38:00"
"9788","20153801053802-368","2015-06-01 17:38:00"
"9789","20153801063806-347","2015-06-01 06:38:00"
"9790","20153801063819-939","2015-08-01 06:38:00"
"9791","20153801073824-510","2015-06-01 19:38:00"
"9792","20153801073845-972","2015-07-01 07:38:00"
"9793","20153801093856-649","2015-06-01 21:38:00"
"9794","20153801103803-800","2015-09-01 10:38:00"
"9795","20153801103820-592","2015-10-01 22:38:00"
"9796","20153801103836-428","2015-07-01 10:38:00"
"9797","20153801113810-64","2015-07-01 11:38:00"
"9798","20153801123804-820","2015-10-01 12:38:00"
"9799","20153801123847-62","2015-07-01 12:38:00"
"9800","20153802033804-576","2015-09-02 15:38:00"
"9801","20153802033813-283","2015-07-02 15:38:00"
"9802","20153802033858-962","2015-07-02 15:38:00"
"9803","20153802043859-167","2015-08-02 16:38:00"
"9804","20153802053809-61","2015-12-02 17:38:00"
"9805","20153802053822-860","2015-08-02 17:38:00"
"9806","20153802053827-252","2015-08-02 17:38:00"
"9807","20153802063824-325","2015-07-02 06:38:00"
"9808","20153802083826-293","2015-09-02 20:38:00"
"9809","20153802083839-459","2015-07-02 20:38:00"
"9810","20153802093839-827","2015-10-02 21:38:00"
"9811","20153802103810-631","2015-10-02 10:38:00"
"9812","20153803013812-529","2015-07-03 13:38:00"
"9813","20153803023834-469","2015-08-03 14:38:00"
"9814","20153803033830-92","2015-06-03 03:38:00"
"9815","20153803043831-603","2015-08-03 16:38:00"
"9816","20153803043840-270","2015-09-03 16:38:00"
"9817","20153803053841-80","2015-08-03 05:38:00"
"9818","20153803063844-450","2015-07-03 18:38:00"
"9819","20153803073835-302","2015-10-03 19:38:00"
"9820","20153803093849-545","2015-07-03 09:38:00"
"9821","20153803123852-497","2015-06-03 12:38:00"
"9822","20153804013823-112","2015-08-04 13:38:00"
"9823","20153804013829-884","2015-09-04 13:38:00"
"9824","20153804023854-460","2015-06-04 14:38:00"
"9825","20153804033818-40","2015-08-04 15:38:00"
"9826","20153804033854-75","2015-09-04 15:38:00"
"9827","20153804083807-583","2015-10-04 20:38:00"
"9828","20153804123821-386","2015-07-04 12:38:00"
"9829","20153805023838-887","2015-07-05 14:38:00"
"9830","20153805033854-367","2015-09-05 15:38:00"
"9831","20153805053834-527","2015-08-05 05:38:00"
"9832","20153805053836-382","2015-07-05 17:38:00"
"9833","20153805103821-658","2015-07-05 10:38:00"
"9834","20153805113817-385","2015-09-05 11:38:00"
"9835","20153805113822-592","2015-09-05 23:38:00"
"9836","20153806013838-97","2015-05-06 13:38:00"
"9837","20153806033856-349","2015-09-06 03:38:00"
"9838","20153806043807-692","2015-08-06 16:38:00"
"9839","20153806073851-666","2015-08-06 07:38:00"
"9840","20153806083852-610","2015-09-06 08:38:00"
"9841","20153806113852-538","2015-09-06 11:38:00"
"9842","20153806123800-433","2015-06-06 12:38:00"
"9843","20153807043826-928","2015-08-07 16:38:00"
"9844","20153807073822-145","2015-09-07 07:38:00"
"9845","20153807073825-908","2015-09-07 19:38:00"
"9846","20153807083832-588","2015-07-07 08:38:00"
"9847","20153807123831-102","2015-11-07 12:38:00"
"9848","20153807123843-273","2015-08-07 12:38:00"
"9849","20153808013814-745","2015-06-08 13:38:00"
"9850","20153808023854-809","2015-08-08 14:38:00"
"9851","20153808033819-967","2015-06-08 15:38:00"
"9852","20153808033852-901","2015-08-08 15:38:00"
"9853","20153808043852-644","2015-06-08 16:38:00"
"9854","20153808063810-896","2015-07-08 06:38:00"
"9855","20153808063835-434","2015-05-08 06:38:00"
"9856","20153808073858-178","2015-07-08 07:38:00"
"9857","20153808083849-175","2015-06-08 08:38:00"
"9858","20153808113851-534","2015-09-08 11:38:00"
"9859","20153808123846-946","2015-06-08 12:38:00"
"9860","20153809033822-322","2015-09-09 15:38:00"
"9861","20153809053851-563","2015-09-09 17:38:00"
"9862","20153809063840-685","2015-09-09 06:38:00"
"9863","20153809083850-246","2015-07-09 20:38:00"
"9864","20153809093817-665","2015-07-09 09:38:00"
"9865","20153809093819-671","2015-05-09 09:38:00"
"9866","20153809093826-522","2015-09-09 09:38:00"
"9867","20153809103819-436","2015-09-09 10:38:00"
"9868","20153810023830-241","2015-06-10 02:38:00"
"9869","20153810033802-347","2015-05-10 03:38:00"
"9870","20153810033828-103","2015-06-10 15:38:00"
"9871","20153810043815-312","2015-07-10 16:38:00"
"9872","20153810053835-229","2015-07-10 17:38:00"
"9873","20153810073848-648","2015-07-10 07:38:00"
"9874","20153810113852-786","2015-08-10 11:38:00"
"9875","20153811073850-269","2015-08-11 19:38:00"
"9876","20153811083856-28","2015-07-11 08:38:00"
"9877","20153811103843-682","2015-08-11 10:38:00"
"9878","20153811123837-345","2015-08-11 12:38:00"
"9879","20153812013844-3","2015-06-12 13:38:00"
"9880","20153812023808-33","2015-09-12 14:38:00"
"9881","20153812023844-489","2015-07-12 14:38:00"
"9882","20153812033824-570","2015-09-12 15:38:00"
"9883","20153812033843-266","2015-10-12 03:38:00"
"9884","20153812043800-944","2015-08-12 16:38:00"
"9885","20153812043859-808","2015-07-12 04:38:00"
"9886","20153812083855-78","2015-07-12 08:38:00"
"9887","20153812113808-572","2015-06-12 11:38:00"
"9888","20153812113834-265","2015-09-12 11:38:00"
"9889","20153812113835-266","2015-10-12 11:38:00"
"9890","20153812123814-593","2015-11-12 00:38:00"
"9891","20153813013818-588","2015-08-13 13:38:00"
"9892","20153813023856-590","2015-06-13 02:38:00"
"9893","20153813033817-519","2015-07-13 15:38:00"
"9894","20153813043802-884","2015-06-13 16:38:00"
"9895","20153813063822-684","2015-08-13 18:38:00"
"9896","20153813073854-147","2015-11-13 07:38:00"
"9897","20153813083845-656","2015-07-13 20:38:00"
"9898","20153813083855-252","2015-08-13 08:38:00"
"9899","20153813093821-524","2015-09-13 09:38:00"
"9900","20153813093827-417","2015-06-13 09:38:00"
"9901","20153813103815-223","2015-07-13 10:38:00"
"9902","20153813103831-284","2015-12-13 22:38:00"
"9903","20153813123814-541","2015-08-13 12:38:00"
"9904","20153814023849-856","2015-06-14 14:38:00"
"9905","20153814043805-677","2015-07-14 16:38:00"
"9906","20153814043845-421","2015-09-14 16:38:00"
"9907","20153814063811-775","2015-07-14 06:38:00"
"9908","20153814073818-418","2015-07-14 07:38:00"
"9909","20153814073832-780","2015-08-14 07:38:00"
"9910","20153814083837-684","2015-05-14 08:38:00"
"9911","20153815013846-732","2015-11-15 13:38:00"
"9912","20153815023800-36","2015-09-15 14:38:00"
"9913","20153815023810-577","2015-08-15 14:38:00"
"9914","20153815023818-134","2015-08-15 14:38:00"
"9915","20153815033829-113","2015-09-15 03:38:00"
"9916","20153815033847-524","2015-09-15 15:38:00"
"9917","20153815043822-450","2015-12-15 04:38:00"
"9918","20153815043826-432","2015-07-15 04:38:00"
"9919","20153815083827-733","2015-06-15 08:38:00"
"9920","20153815113857-329","2015-08-15 11:38:00"
"9921","20153816013824-587","2015-05-16 13:38:00"
"9922","20153816013852-363","2015-05-16 01:38:00"
"9923","20153816023809-93","2015-07-16 14:38:00"
"9924","20153816023820-577","2015-07-16 14:38:00"
"9925","20153816053837-20","2015-10-16 17:38:00"
"9926","20153816073829-738","2015-07-16 19:38:00"
"9927","20153816093827-264","2015-08-16 09:38:00"
"9928","20153816113806-724","2015-07-16 11:38:00"
"9929","20153816113833-530","2015-08-16 11:38:00"
"9930","20153816123820-926","2015-08-16 12:38:00"
"9931","20153817023845-441","2015-07-17 02:38:00"
"9932","20153817023845-593","2015-07-17 14:38:00"
"9933","20153817023856-742","2015-05-17 14:38:00"
"9934","20153817033857-516","2015-07-17 15:38:00"
"9935","20153817043840-987","2015-09-17 16:38:00"
"9936","20153817073832-550","2015-07-17 07:38:00"
"9937","20153817073852-677","2015-08-17 07:38:00"
"9938","20153817073856-948","2015-07-17 07:38:00"
"9939","20153817093809-163","2015-08-17 21:38:00"
"9940","20153817093840-341","2015-08-17 09:38:00"
"9941","20153817123810-726","2015-07-17 12:38:00"
"9942","20153818023827-608","2015-10-18 14:38:00"
"9943","20153818043825-817","2015-08-18 04:38:00"
"9944","20153818043830-284","2015-06-18 16:38:00"
"9945","20153818053803-458","2015-06-18 05:38:00"
"9946","20153818073802-881","2015-07-18 07:38:00"
"9947","20153818083854-670","2015-08-18 08:38:00"
"9948","20153818113831-85","2015-07-18 11:38:00"
"9949","20153818113834-443","2015-08-18 11:38:00"
"9950","20153818123807-188","2015-08-18 12:38:00"
"9951","20153818123834-739","2015-08-18 00:38:00"
"9952","20153819053827-500","2015-07-19 17:38:00"
"9953","20153819063857-804","2015-09-19 18:38:00"
"9954","20153819083834-492","2015-09-19 08:38:00"
"9955","20153819083843-621","2015-11-19 08:38:00"
"9956","20153819103829-614","2015-07-19 10:38:00"
"9957","20153819113858-68","2015-08-19 11:38:00"
"9958","20153820033815-384","2015-07-20 15:38:00"
"9959","20153820033837-589","2015-05-20 15:38:00"
"9960","20153820063840-304","2015-09-20 06:38:00"
"9961","20153820103805-986","2015-07-20 10:38:00"
"9962","20153820123814-722","2015-12-20 00:38:00"
"9963","20153820123823-404","2015-06-20 12:38:00"
"9964","20153821013858-962","2015-05-21 13:38:00"
"9965","20153821033809-893","2015-08-21 03:38:00"
"9966","20153821043846-584","2015-07-21 16:38:00"
"9967","20153821073821-483","2015-06-21 07:38:00"
"9968","20153822013849-566","2015-10-22 01:38:00"
"9969","20153822023828-796","2015-08-22 14:38:00"
"9970","20153822033829-145","2015-05-22 15:38:00"
"9971","20153822063823-273","2015-08-22 06:38:00"
"9972","20153823013829-72","2015-06-23 13:38:00"
"9973","20153823023800-335","2015-05-23 14:38:00"
"9974","20153823033832-79","2015-10-23 03:38:00"
"9975","20153823053835-378","2015-06-23 17:38:00"
"9976","20153823083813-827","2015-08-23 08:38:00"
"9977","20153823093810-188","2015-07-23 09:38:00"
"9978","20153824013843-200","2015-09-24 01:38:00"
"9979","20153824013848-746","2015-08-24 13:38:00"
"9980","20153824023844-286","2015-09-24 02:38:00"
"9981","20153824023857-53","2015-08-24 14:38:00"
"9982","20153824043829-635","2015-07-24 16:38:00"
"9983","20153824083801-208","2015-06-24 08:38:00"
"9984","20153824083847-50","2015-09-24 08:38:00"
"9985","20153824083858-992","2015-06-24 08:38:00"
"9986","20153824093824-168","2015-09-24 09:38:00"
"9987","20153824093852-393","2015-09-24 09:38:00"
"9988","20153824113843-804","2015-07-24 11:38:00"
"9989","20153824123805-820","2015-05-24 00:38:00"
"9990","20153824123838-868","2015-07-24 12:38:00"
"9991","20153825023849-885","2015-09-25 02:38:00"
"9992","20153825033823-154","2015-10-25 15:38:00"
"9993","20153825093836-871","2015-08-25 09:38:00"
"9994","20153825103856-49","2015-07-25 10:38:00"
"9995","20153825123835-385","2015-08-25 12:38:00"
"9996","20153826013830-715","2015-07-26 13:38:00"
"9997","20153826053837-25","2015-06-26 17:38:00"
"9998","20153826053851-68","2015-08-26 05:38:00"
"9999","20153826063809-399","2015-06-26 06:38:00"
"10000","20153826073859-860","2015-07-26 07:38:00"
"10001","20153826093802-90","2015-09-26 09:38:00"
"10002","20153826113840-759","2015-09-26 11:38:00"
"10003","20153827023814-492","2015-07-27 14:38:00"
"10004","20153827033840-612","2015-05-27 15:38:00"
"10005","20153827043811-471","2015-07-27 16:38:00"
"10006","20153827043838-171","2015-07-27 16:38:00"
"10007","20153827073826-547","2015-12-27 07:38:00"
"10008","20153827123824-834","2015-07-27 00:38:00"
"10009","20153827123857-393","2015-08-27 12:38:00"
"10010","20153828023832-687","2015-08-28 14:38:00"
"10011","20153828023847-986","2015-09-28 14:38:00"
"10012","20153828033825-526","2015-07-28 03:38:00"
"10013","20153828043838-890","2015-08-28 16:38:00"
"10014","20153828043844-886","2015-09-28 16:38:00"
"10015","20153828073820-71","2015-07-28 07:38:00"
"10016","20153828093806-862","2015-09-28 09:38:00"
"10017","20153828103812-353","2015-08-28 10:38:00"
"10018","20153828103822-230","2015-06-28 10:38:00"
"10019","20153829013810-820","2015-08-29 13:38:00"
"10020","20153829013813-529","2015-09-29 13:38:00"
"10021","20153829013822-10","2015-05-29 13:38:00"
"10022","20153829013850-412","2015-08-29 13:38:00"
"10023","20153829033801-987","2015-07-29 15:38:00"
"10024","20153829033806-731","2015-08-29 03:38:00"
"10025","20153829053832-818","2015-07-29 17:38:00"
"10026","20153829073814-789","2015-08-29 07:38:00"
"10027","20153829073857-994","2015-07-29 07:38:00"
"10028","20153829083816-42","2015-07-29 20:38:00"
"10029","20153829113840-796","2015-12-29 11:38:00"
"10030","20153829113849-125","2015-08-29 11:38:00"
"10031","20153829123844-783","2015-07-29 12:38:00"
"10032","20153830033808-10","2015-07-30 15:38:00"
"10033","20153830053813-967","2015-09-30 05:38:00"
"10034","20153830103847-519","2015-06-30 10:38:00"
"10035","20153830123823-873","2015-07-30 12:38:00"
"10036","20153830123835-677","2015-06-30 12:38:00"
"10037","20153830123858-160","2015-06-30 12:38:00"
"10038","20153831023819-817","2015-12-31 02:38:00"
"10039","20153831033841-860","2015-05-31 15:38:00"
"10040","20153831053831-162","2015-08-31 17:38:00"
"10041","20153831053859-551","2015-08-31 17:38:00"
"10042","20153831073807-668","2015-08-31 07:38:00"
"10043","20153831073821-785","2015-08-31 07:38:00"
"10044","20153831073831-305","2015-10-31 19:38:00"
"10045","20153831083826-894","2015-07-31 08:38:00"
"10046","20153831083843-375","2015-05-31 08:38:00"
"10047","20153831093854-191","2015-07-31 09:38:00"
"10048","20153831123814-376","2015-05-31 12:38:00"
"10049","20153901033919-894","2015-07-01 03:39:00"
"10050","20153901033952-705","2015-07-01 15:39:00"
"10051","20153901053918-352","2015-09-01 17:39:00"
"10052","20153901093902-273","2015-08-01 09:39:00"
"10053","20153901093935-546","2015-09-01 09:39:00"
"10054","20153901113923-917","2015-09-01 11:39:00"
"10055","20153901113955-499","2015-07-01 23:39:00"
"10056","20153901123959-526","2015-10-01 12:39:00"
"10057","20153902073935-578","2015-07-02 07:39:00"
"10058","20153902093914-109","2015-07-02 09:39:00"
"10059","20153902113902-855","2015-07-02 11:39:00"
"10060","20153902113904-246","2015-08-02 23:39:00"
"10061","20153902113957-47","2015-10-02 11:39:00"
"10062","20153902123943-115","2015-08-02 00:39:00"
"10063","20153903023914-632","2015-08-03 14:39:00"
"10064","20153903043925-167","2015-07-03 16:39:00"
"10065","20153903053902-75","2015-09-03 05:39:00"
"10066","20153903083917-995","2015-08-03 08:39:00"
"10067","20153903083921-101","2015-06-03 08:39:00"
"10068","20153903103918-43","2015-05-03 10:39:00"
"10069","20153903103958-735","2015-07-03 10:39:00"
"10070","20153903123902-205","2015-07-03 12:39:00"
"10071","20153903123925-684","2015-08-03 12:39:00"
"10072","20153904013906-659","2015-07-04 13:39:00"
"10073","20153904043911-814","2015-07-04 16:39:00"
"10074","20153904043916-955","2015-08-04 04:39:00"
"10075","20153904123927-503","2015-07-04 12:39:00"
"10076","20153905033916-808","2015-09-05 15:39:00"
"10077","20153905043940-561","2015-06-05 04:39:00"
"10078","20153905053924-916","2015-09-05 17:39:00"
"10079","20153905073902-613","2015-07-05 07:39:00"
"10080","20153905083900-16","2015-07-05 08:39:00"
"10081","20153905083914-652","2015-07-05 08:39:00"
"10082","20153905093930-439","2015-06-05 09:39:00"
"10083","20153905093959-243","2015-08-05 09:39:00"
"10084","20153905113904-390","2015-07-05 11:39:00"
"10085","20153905113933-110","2015-07-05 11:39:00"
"10086","20153906013912-384","2015-05-06 13:39:00"
"10087","20153906013936-263","2015-06-06 13:39:00"
"10088","20153906043929-561","2015-06-06 16:39:00"
"10089","20153906043931-40","2015-08-06 16:39:00"
"10090","20153906073935-24","2015-07-06 07:39:00"
"10091","20153906083903-43","2015-06-06 20:39:00"
"10092","20153906083952-145","2015-06-06 08:39:00"
"10093","20153906103904-615","2015-07-06 10:39:00"
"10094","20153906103944-585","2015-06-06 10:39:00"
"10095","20153906113925-617","2015-08-06 11:39:00"
"10096","20153906123907-891","2015-07-06 12:39:00"
"10097","20153906123909-784","2015-07-06 12:39:00"
"10098","20153906123947-442","2015-06-06 12:39:00"
"10099","20153907013929-325","2015-09-07 01:39:00"
"10100","20153907063953-451","2015-06-07 06:39:00"
"10101","20153907063955-529","2015-07-07 06:39:00"
"10102","20153907063956-520","2015-05-07 18:39:00"
"10103","20153907083929-200","2015-08-07 08:39:00"
"10104","20153907083950-363","2015-08-07 08:39:00"
"10105","20153907093921-873","2015-07-07 09:39:00"
"10106","20153907103922-17","2015-09-07 10:39:00"
"10107","20153907123907-228","2015-06-07 12:39:00"
"10108","20153908013900-436","2015-09-08 13:39:00"
"10109","20153908033902-198","2015-06-08 15:39:00"
